,Continent,Latitude,Longitude,Average temperature per year,Hospital_beds_per_1000_people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-19,3002,3500,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-20,3137,3506,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-21,5208,3506,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-22,5520,3511,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-23,4600,3514,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-24,4679,3516,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-25,4490,3519,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-26,4099,3522,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-27,3767,3523,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-28,4895,3545,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-29,5361,3559,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-09-30,4990,3564,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-01,4341,3569,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-02,4097,3575,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-03,3126,3583,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-04,3757,3583,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-05,3949,3590,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-06,3697,3600,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-07,3990,3615,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-08,4370,3622,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-09,5688,3628,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-10,,3634,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-11,,3634,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-12,,3641,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-13,,3643,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-14,,3652,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-15,,3665,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-16,,3669,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-17,,3679,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-18,,3686,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-19,,3691,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-20,,3700,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-21,,3709,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-22,,3719,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-23,,3727,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-24,,3731,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-25,,3736,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-26,,3743,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-27,,3746,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-28,,3759,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-29,,3763,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-30,,3775,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-10-31,,3780,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-01,,3784,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-02,,3787,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-03,,3797,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-04,,3804,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-05,,3810,59
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-06,,3818,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-07,,3830,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-08,,3837,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-09,,3840,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-10,,3844,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-11,,3847,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-12,,3852,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-13,,3861,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-14,,3866,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-15,,3874,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-16,,3875,60
Thailand,Asia,15.87,100.99,27,2.1,0.47,16277.67,69037513,40,12,2020-11-17,,3878,60
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-04,2,,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-05,2,,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-07,1,1,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-09,4,,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-10,4,,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-12,4,,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-14,2,,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-15,,1,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-16,3,1,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-17,12,1,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-18,20,1,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-19,30,1,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-20,21,1,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-21,25,9,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-22,15,15,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-23,30,15,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-24,33,18,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-25,40,18,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-26,42,23,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-27,29,24,
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-28,43,25,1
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-29,48,28,1
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-30,72,30,1
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-03-31,91,34,1
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-01,57,34,1
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-02,94,36,2
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-03,294,39,2
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-04,149,40,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-05,167,41,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-06,150,44,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-07,150,58,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-08,130,65,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-09,130,70,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-10,192,73,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-11,164,76,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-12,299,76,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-13,207,76,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-14,67,77,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-15,230,77,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-16,582,81,3
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-17,308,81,5
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-18,265,83,5
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-19,104,84,5
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-20,86,84,5
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-21,219,84,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-22,133,86,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-23,290,88,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-24,222,88,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-25,339,90,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-26,367,96,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-27,190,98,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-28,93,99,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-29,441,99,6
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-04-30,207,109,7
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-01,218,116,9
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-02,,123,9
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-03,325,123,9
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-04,466,124,9
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-05,471,126,9
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-06,473,128,9
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-07,432,128,9
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-08,390,135,9
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-09,437,145,10
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-10,283,153,10
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-11,184,174,11
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-12,480,181,11
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-13,333,199,11
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-14,422,219,11
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-15,244,238,11
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-16,470,263,11
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-17,103,298,11
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-18,839,301,11
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-19,373,330,12
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-20,371,338,12
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-21,571,340,12
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-22,390,354,12
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-23,830,363,12
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-24,760,373,12
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-25,302,381,12
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-26,452,386,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-27,528,391,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-28,667,395,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-29,466,422,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-30,543,428,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-05-31,374,433,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-01,421,442,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-02,448,443,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-03,567,445,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-04,297,452,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-05,344,465,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-06,271,485,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-07,591,487,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-08,237,495,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-09,246,497,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-10,487,501,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-11,370,522,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-12,444,524,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-13,599,525,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-14,125,530,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-15,63,531,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-16,431,532,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-17,424,537,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-18,315,544,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-19,579,547,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-20,486,555,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-21,162,561,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-22,79,569,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-23,444,569,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-24,178,576,13
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-25,224,583,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-26,436,588,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-27,535,591,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-28,434,615,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-29,41,642,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-06-30,407,643,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-01,510,650,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-02,710,661,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-03,283,667,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-04,491,671,14
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-05,141,676,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-06,51,680,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-07,382,680,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-08,261,689,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-09,508,695,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-10,509,704,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-11,546,710,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-12,301,718,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-13,384,720,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-14,436,721,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-15,429,731,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-16,379,740,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-17,302,749,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-18,340,749,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-19,319,766,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-20,103,774,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-21,301,783,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-22,325,790,15
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-23,581,806,16
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-24,456,828,16
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-25,577,839,17
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-26,374,853,17
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-27,93,868,18
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-28,389,874,18
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-29,412,896,18
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-30,385,896,18
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-07-31,474,927,18
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-01,410,941,19
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-02,418,958,19
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-03,364,961,19
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-04,829,976,19
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-05,415,988,19
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-06,815,1001,21
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-07,646,1012,22
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-08,1062,1028,22
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-09,583,1046,23
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-10,373,1060,23
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-11,959,1067,25
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-12,828,1070,26
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-13,666,1092,26
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-14,639,1104,26
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-15,763,1124,26
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-16,731,1130,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-17,458,1147,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-18,769,1154,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-19,862,1173,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-20,635,1190,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-21,686,1212,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-22,967,1239,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-23,656,1275,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-24,1129,1277,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-25,1164,1295,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-26,770,1309,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-27,1008,1326,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-28,992,1326,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-29,979,1365,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-30,587,1390,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-08-31,501,1396,27
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-01,961,1400,28
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-02,938,1416,28
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-03,705,1434,30
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-04,796,1443,31
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-05,1253,1457,31
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-06,727,1477,32
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-07,582,1488,32
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-08,1412,1493,33
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-09,1001,1513,34
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-10,940,1528,36
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-11,984,1537,37
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-12,1155,1548,37
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-13,578,1555,37
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-14,538,1572,37
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-15,884,1578,40
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-16,1001,1595,40
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-17,887,1608,40
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-18,992,1618,41
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-19,1097,1640,41
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-20,502,1659,41
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-21,515,1666,41
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-22,995,1669,41
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-23,799,1683,41
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-24,790,1701,41
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-25,946,1707,44
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-26,1216,1722,44
Togo,Africa,8.62,0.82,27,0.7,0.05,1429.81,7797694,19,3,2020-09-27,685,1736,46
